inputName,size,a[size]
values_11,2,"{-6441474651851853799, -7361816675964173029"
values_19,7,"{4085602148542763086, -8378111262018862639, 6392546324255682177, -5285568659270244156, 6418315615166952344, -8063882512217949083, -2413659687595741825"
values_12,31,"{-7688571178671790630, 2212818445323333546, -7091167287813051608, -7347138887708222882, 2028019396901153121, -2302191203143281162, -7124034129869975815, -6652411483712803704, -3134361537900200509, 7542917210035824610, -9056621172336528632, 6461997274200691623, 5600383748337218422, -2614339491438632085, 1179338327953032640, 7919443232412540855, 2579096771175149845, -6277009299449921094, -4771753646377497849, 2467651542722603772, 610622533825308424, -8796207590872410458, 5196381837087724090, -5299310423236425439, -2229207821067606536, 246627420866027489, 8058092394732440906, -7446636337598671108, -7504166177124657045, 460546574154023808, 6081679384799435194"
values_38,4,"{4093876314572135695, -4142861030601161845, 7817700115306785408, -3923318137738818109"
values_81,13,"{-3902871284736192166, 6186538682422144019, -3952596998017496870, 5036531628417822204, 6990759188747214330, 2300369401006759765, 6070057909484363116, 6840478220551674375, 5899113467529122038, 1264935421036210374, 2634925232111386155, -2596821340453167002, 6876855966145996304"
values_5,11,"{6081018256145534779, 1386072988599546339, 4137622703666930864, 7864537170534701525, -1587524589662949907, 4013316640615135555, -7063156500776003891, 307592537724178470, -5480782677098148542, 2453753916548898735, -1595274342870489151"
values_40,19,"{-6365290501357887555, 4889609604606400577, 7490922644421411310, 2789295239279439050, -4749486057158930726, 8900635280545935245, 7913446667066890562, -6920616151988205319, 4295599431165734074, -8341443753133546818, -6836779479075690587, 1433915952459482322, 4437410049636507000, 3485568097089904639, 3828821055898486781, -4903545735089457177, -441287597882602282, 1219895239579561549, 5109633195125896354"
values_70,12,"{-1433668213296375957, -6653633933755689026, -4129524596467570287, 232039129527947285, 7385460022679876062, -2612765462923377320, -5767383601371584321, -5357723691011240787, 4669212473516202175, -8616809887988377395, -2168873204031722606, 5995281385428358388"
values_23,7,"{-9181061477907916464, 2734981588887189336, 2874625474101782878, -3332456256803015751, -4328448919083343883, 1890371627383877790, 1918166620905320669"
values_72,32,"{-8070522103596349055, 5019650692638525402, -8202621528270471487, 2058136941065268649, 6491674670937798441, 1579097694465971522, -2031328369212856287, 809695327500478110, 8148785476057076965, -1917289414874330895, -3980473478624836492, -6627484214352209556, -5300740187581384385, 4151292365964058544, 2613168092976267734, 2953949287702352506, 3083642875327279717, -5480897831988463964, -7698860830307190880, 2288675317796429639, 1058795792834806695, 6865830440785775845, 6459706035652742262, 8541550012925985063, 1110605518881877279, -1549422010397854925, 7651885308211540201, 6930241861356743714, -5786718073482475984, 2540483464679613610, -8014282279786545612, 6808437176020813648"
values_79,8,"{6440517419537030305, 191896111606696965, 1084866324120785430, 1539879126294841959, -7433503472058817592, 7562737946628113997, 3173207486442688440, -580089043397033141"
values_78,4,"{-6334446736460214729, -2237983780214877114, -6170436787292417910, 4164983038984548047"
values_87,20,"{4838974709180838310, -2791308502027146691, -9059420537092293109, 5659603030443637028, -5048454606291811648, -3706208744978978168, -7733453856011437910, 8704892509224366070, 4014050979795370255, -2515297989378603693, 4649509802261526034, 4577772653603230877, 5039301606925042658, -2139866374289998909, 7998162560561753187, -1688387399675425361, -755513645274051581, -4095465221358405232, 286844358847595240, -2371623697157843585"
values_6,14,"{4350218328000664157, -1544107064780745064, 4221359546590203871, -7676802904586735485, -7652952378408932006, 5738412706449752164, 5778115892173839615, -6444138340967476558, -2878965622390246564, 6426931113871258216, 269630301244369424, 2423401979905676379, -6254804460085360371, -1692232534499759260"
values_68,17,"{-1650262548696251163, -33607354256030702, 3692883375184476910, 3469113653885352599, 6557318093936947595, 700691171259727465, 831521657644160050, -8894061269290344776, 8885634609819620447, -4539061765150439228, -6652795878865834242, 5216674146671446360, 902375819189355337, 6733438626038598442, 1262464590596507403, 2870956169454519404, -5024513532381162054"
values_69,19,"{752467397008141208, -3874470288111186318, 9125590911514264739, -5742558015331675818, 2865017246950998122, 3028361981456682694, 2618305504375064976, -501079224440728159, -1423797090854936023, 8874389399205304232, -391363415414546782, -2044530195628393884, 3323862189650277023, 355610978277909387, -2391299065662511021, 6996954794765700419, 5144400492228676723, -3169596190895097077, -4164326489538092112"
values_1,10,"{-6947048526395591667, 875428346415526346, 5347808796706720269, 7240790443987838557, -1378726276016435093, -8764683197690201479, 7252570705430096722, 1175367115225069040, 8558624004718803575, 8521975151089117196"
values_45,32,"{2615882414835218893, -1469207153193323478, 3000184926704543246, 8205799307571280388, -668028642855904659, 6020730070778423918, 4268191266985203364, 5455529018011531219, -5523207031730409769, 3501096540763717892, 9100052972631577215, -1227368792158519644, 527396489255636121, 5205237217913649765, 6519798360799457230, 2048250200837038318, 3694957401558344502, -244480629029372034, -3504816546626777235, 2074504473783815526, -7716082665451769385, 6132966067876456082, -6915577369071699181, -2548208025912008117, -6760282315960026024, 5253122361937094728, -8353918357096656524, 6848490154219271470, 7312691606651669983, 4694573675014410792, -1742654567133858187, -5975632001746028324"
values_33,19,"{-1597678833153931110, 6792982034764969083, 8714163064895959829, 9090396619515030349, -5421415868437785211, 8162058578083567544, 2893485649012501752, 8626966434901976139, 2605403587647113356, 4680430592936932879, -8328629676963359417, -8136048173779918359, -1009536334018323714, 651352583271359335, -3508936074662160175, -8360501245257151162, 8915671553605606600, -2244360133907637032, -3234681920845448024"
values_15,9,"{860928114485273880, 1081731221022448911, -8974378452846896168, -7342468471698729550, -7716946115713879172, 3063361465524784106, -7261590582011490147, -4279164237622848641, 6861605360057891649"
values_93,13,"{8296248143662993830, -829732545116067682, -5648353464007487590, -6556598039342592616, 3808036484743538064, -8866775924895342150, 3800564633505200114, -6202382893859143747, 6853292015829348092, -3313820616996848994, 3266005564945712559, 223374663110633567, -7851905719588118350"
values_24,20,"{-3247055298331350796, -5196314998167455581, -851259067837912968, 5145352713983038530, -2296035125756272940, 7155462662086182003, -1961848576998293155, -4832382361777108369, -1948362166139949545, -7943769114674637955, -7139371599209077222, -3168689642772071398, 1308934175095744165, -7288647959893780546, 8095384141557153301, 7790393630664980597, -2714579535658549341, 8842213886784132181, -2977064942113700281, -2120511987800858860"
values_25,28,"{4851992408242014371, 2522360078415362035, -5707703140039352312, 7484820939024736964, -4757389091119370665, 6903779100216344087, 4357386604095004828, -6769170777813699239, 1515537444326218734, 3196864616746723560, -8224837879258745576, 4415864901410492411, -3136679059434604801, -8637201758187678121, 6822577173213185851, -2050099407461364429, 6005516585365743402, 7584238183897940729, 5476018219550834813, -2598487876173954044, -9149485497626993850, 4217832846796092460, -8459543582125034368, -4087986555378689661, 7941716316457875953, 1986485437466240527, 8700691138930373010, -7488766894325943639"
values_26,13,"{-6943566657597457934, 5944397416124003331, 8975297123422748494, 12278642122844678, 8491369475931391776, 4162350524556038789, -461800949014087547, 8518570565456643652, 8384542298022939652, -1493306391097886659, 8174331359687158603, -2590221106130610405, -1243672218120917549"
values_48,21,"{-3935281290125723017, -4022805619052354667, -3527186661079414478, -6141284029269930129, 6310990566660866856, 6912877261579387825, -7656814595289317918, 797458314693129081, 5593984524426999082, -4130800855407520354, 8337188217215177930, 4939314710584914632, 8107906412366024118, 1118648858153328115, -577087904515332554, -2883920814685892447, -5583075150700719648, -6963142912732592264, -149485360990298856, 4119817143653176293, -8753041312822223838"
values_71,4,"{7491772508774173131, 2502316576270513065, 2956240917970443712, 1565385861194210723"
values_76,7,"{-4044009796298607151, 8390032286405903188, 8823658215019526166, 6052674119084291165, 7044896106247029393, 6583421765002212594, -2245989230719725601"
values_7,21,"{-8896170377200148608, 1405571613688098861, -4322939726311083407, 1551837927151581636, -4202792743985646130, 4630226834390016693, -3445950748151750587, -9002868307629731478, -4313009042988866631, -2051483068253747752, -1948988685503066834, -4236535173999738030, -7836807747997231468, 2576089679130292049, 6216723090643334183, 52853709489920470, -1369929353079090543, 6027011995350480462, -233540583365059137, 142737703671437815, -6674526077464342557"
values_50,9,"{-7971130290500231858, -5577870356642111504, 7311453553306829340, -2356805416963546490, -7184819931750250366, 1040715937422509595, -211333891255922252, 5331083803551266385, 6378377041964967667"
values_22,24,"{576934200962858004, -1313729485537541800, 5477336391161064635, -3112698650173443986, 8018052275662535812, 3198786825175353695, 2727465761336263045, 8166895355423158094, -2083177661304962498, 6186553125267538291, -2897031738411535351, 6097732441568024728, -8028877104410052442, 8726032500632455781, 3646508939614179352, 7838485806947724486, 4853830360290758333, 7224732300273774182, 8226312808923368589, -6393169480457202099, -5918446143706913897, -4061394495467608364, -4440532106314483782, -3452022322348912397"
values_4,26,"{1358362585886490170, -1783493119834753625, -6756469214354103257, -6079866439363395676, -7624281613613744702, -4428997144079452717, -3152275061985120961, 3933968788141893123, -2786536955047460690, 4508719297822551408, 6969544765931685253, 8600168002849371795, -4758048507232305618, 8764478960620331673, 1858487637458025274, 985975991311548630, -7903296775805311848, 7917115037932955011, 1936739933058727227, -9024590410669576880, -6198602589925808724, 7524952439151327433, -377816775282711693, -5166303033411618489, -2661789388756964692, -2653517493199056791"
