inputName,n
values_11,18
values_19,21
values_12,17
values_38,15
values_81,14
values_5,21
values_40,7
values_70,19
values_23,4
values_72,4
values_79,23
values_78,29
values_87,20
values_6,3
values_68,8
values_69,16
values_1,21
values_45,8
values_33,12
values_15,3
values_93,17
values_24,29
values_25,26
values_26,13
values_48,18
values_71,31
values_76,21
values_7,30
values_50,7
values_22,31
values_4,31
values_32,19
values_77,10
values_91,24
values_42,27
values_13,4
values_41,27
values_55,31
values_31,8
values_66,6
values_65,28
values_62,22
values_21,28
values_95,30
values_84,30
values_58,27
values_64,18
values_83,14
values_94,16
values_0,18
values_99,14
values_96,7
values_67,5
values_61,15
values_43,11
values_2,12
values_54,16
values_30,11
values_59,27
values_85,22
values_74,30
values_90,30
values_18,7
values_52,31
values_44,10
values_17,16
values_36,2
values_49,15
values_86,3
values_37,17
values_56,9
values_63,8
values_35,28
values_97,30
values_75,18
values_57,3
values_88,3
values_10,8
values_53,6
values_8,27
values_39,24
values_47,4
values_60,27
values_89,5
values_51,16
values_14,9
values_28,19
values_16,19
values_34,13
values_82,19
values_46,20
values_27,6
values_20,4
values_9,4
values_92,17
values_3,21
values_98,15
values_29,4
values_80,7
values_73,19
