inputName,size
11,31
19,19
12,15
38,5
81,31
5,29
40,6
70,6
23,21
72,15
79,19
78,5
87,13
6,11
68,5
69,19
1,31
45,29
33,21
15,29
93,21
24,7
25,29
26,11
48,5
71,31
76,11
7,13
50,6
22,15
4,7
32,15
77,13
91,31
42,15
13,21
41,31
55,29
31,31
66,11
65,29
62,15
21,31
95,29
84,7
58,5
64,7
83,21
94,7
0,6
99,19
96,11
67,13
61,31
43,21
2,15
54,7
30,6
59,19
85,29
74,7
90,6
18,5
52,15
44,7
17,13
36,11
49,19
86,11
37,13
56,11
63,21
35,29
97,13
75,29
57,13
88,5
10,6
53,21
8,5
39,19
47,13
60,6
89,19
51,31
14,7
28,5
16,11
34,7
82,15
46,11
27,13
20,6
9,19
92,15
3,21
98,5
29,19
80,6
73,21
